Customer,Arrival_time,Wait,Service_Start_time,Service_Time,Service_End_time
169,281.96539856151986,3.775973091033279,285.74137165255314,0.8230073014712134,286.56437895402433
170,284.0176625276746,2.5467164263497466,286.56437895402433,1.219239860206809,287.78361881423115
171,286.69355341000755,1.0900654042235942,287.78361881423115,1.521266716340528,289.30488553057165
172,292.9320634594317,0.0,292.9320634594317,0.13855933505848686,293.07062279449013
173,293.5126537616349,0.0,293.5126537616349,0.5297882995137699,294.0424420611487
174,294.31402983892445,0.0,294.31402983892445,0.2841828877476152,294.59821272667205
175,294.80223149595537,0.0,294.80223149595537,1.60316479228959,296.40539628824496
176,296.8559718134114,0.0,296.8559718134114,0.1036686586781582,296.9596404720895
177,297.6010795730413,0.0,297.6010795730413,1.2231289223014792,298.8242084953428
178,299.9957866706512,0.0,299.9957866706512,0.05490470102507654,300.0506913716763
179,300.721404843679,0.0,300.721404843679,0.5485439908290298,301.26994883450806
180,303.0526149627115,0.0,303.0526149627115,0.8066170302241733,303.8592319929357
181,305.235309956767,0.0,305.235309956767,0.3545791859039568,305.589889142671
182,305.95755250839517,0.0,305.95755250839517,0.0625587373512391,306.0201112457464
183,307.288319772002,0.0,307.288319772002,1.7496991862078852,309.0380189582099
184,309.03338452434815,0.004634433861724574,309.0380189582099,0.17094729869491165,309.2089662569048
185,310.21909027114845,0.0,310.21909027114845,1.2573248360114058,311.4764151071598
186,310.9830695489397,0.4933455582201418,311.4764151071598,2.4896176937958177,313.96603280095565
187,312.9303715600046,1.0356612409510717,313.96603280095565,0.09953527769430658,314.06556807864996
188,313.78757399817243,0.2779940804775265,314.06556807864996,0.25390974718825815,314.3194778258382
189,315.8120631574773,0.0,315.8120631574773,1.4783931479209313,317.29045630539827
190,316.6852443598581,0.6052119455401908,317.29045630539827,0.7320730305426041,318.0225293359409
191,324.91883993078864,0.0,324.91883993078864,0.6459980648752288,325.5648379956639
192,326.0269669397803,0.0,326.0269669397803,0.7808998537594175,326.80786679353974
193,327.32041795714736,0.0,327.32041795714736,0.7119282966074305,328.0323462537548
194,329.01611691106837,0.0,329.01611691106837,1.38941233454373,330.4055292456121
195,330.2068241880879,0.19870505752419376,330.4055292456121,0.6821552301872496,331.0876844757994
196,330.8333631170264,0.2543213587729838,331.0876844757994,0.15838046440157616,331.246064940201
197,331.2873354739134,0.0,331.2873354739134,0.523081887960069,331.8104173618735
198,332.352352819682,0.0,332.352352819682,1.345504641392803,333.69785746107476
199,332.7681362357214,0.9297212253533758,333.69785746107476,1.1442525510085768,334.8421100120833
200,335.78045353524857,0.0,335.78045353524857,0.04975453142445842,335.83020806667304
201,336.3210151980299,0.0,336.3210151980299,0.5975813471091588,336.91859654513905
202,337.27421061614,0.0,337.27421061614,1.9352040795637766,339.2094146957038
203,338.9439381683323,0.2654765273715043,339.2094146957038,0.7949991131073607,340.00441380881114
204,341.87115965658444,0.0,341.87115965658444,3.1654918945001858,345.0366515510846
205,343.4761676126237,1.5604839384608908,345.0366515510846,0.6982077277346413,345.7348592788193
206,343.5678012447487,2.1670580340705783,345.7348592788193,0.15096033921241198,345.8858196180317
207,345.058993695062,0.8268259229697037,345.8858196180317,0.6703612370336699,346.55618085506535
208,346.71773443091837,0.0,346.71773443091837,4.3316755942227445,351.0494100251411
209,349.6538052811254,1.3956047440157135,351.0494100251411,0.88169283571884,351.93110286086
210,349.91359590911253,2.017506951747464,351.93110286086,1.521101506355516,353.45220436721553
211,350.6550420537049,2.7971623135106256,353.45220436721553,0.1646436078655804,353.6168479750811
212,354.0477598903354,0.0,354.0477598903354,0.6402373024317778,354.68799719276717
213,354.05308098810445,0.6349162046627157,354.68799719276717,1.5894872802560287,356.2774844730232
214,357.5397124312457,0.0,357.5397124312457,0.0004581844222154545,357.5401706156679
215,360.3283217565732,0.0,360.3283217565732,0.5699691347041607,360.8982908912773
216,360.99542385368335,0.0,360.99542385368335,2.353883037792511,363.34930689147586
217,363.2850598310335,0.06424706044236927,363.34930689147586,0.08628571166187529,363.43559260313776
218,365.4538209478884,0.0,365.4538209478884,0.10999141654889413,365.5638123644373
219,367.8213030144852,0.0,367.8213030144852,0.12009824595509129,367.9414012604403
220,370.95373326419434,0.0,370.95373326419434,0.6969039523898909,371.65063721658424
221,372.77238150405344,0.0,372.77238150405344,1.4551051050597326,374.22748660911316
222,373.995067265727,0.232419343386141,374.22748660911316,0.38697126652769187,374.6144578756408
223,375.25550280440626,0.0,375.25550280440626,1.006347293625182,376.26185009803146
224,375.37675284942577,0.885097248605689,376.26185009803146,0.6451996436468385,376.9070497416783
225,375.7237687561658,1.1832809855125106,376.9070497416783,0.06084867545189323,376.9678984171302
226,376.3423221611388,0.6255762559914047,376.9678984171302,0.40769697975933267,377.37559539688954
227,377.9720174895373,0.0,377.9720174895373,1.3972979588958705,379.36931544843316
228,381.20068774638946,0.0,381.20068774638946,0.30330654446259725,381.50399429085206
229,386.69656662708405,0.0,386.69656662708405,0.8025988140014962,387.49916544108555
230,388.66691252188724,0.0,388.66691252188724,0.37180886961916054,389.0387213915064
231,389.43587083425126,0.0,389.43587083425126,0.37069098886886614,389.80656182312015
232,389.7898409514538,0.016720871666336734,389.80656182312015,1.3925657735205133,391.19912759664066
233,389.9746912206484,1.2244363759922408,391.19912759664066,0.9799672190889509,392.1790948157296
234,392.15394300995746,0.025151805772168245,392.1790948157296,1.0594694062245273,393.23856422195416
235,394.0213614821097,0.0,394.0213614821097,2.11052131256963,396.1318827946793
236,394.0841549901395,2.047727804539818,396.1318827946793,0.8631757213519323,396.99505851603124
237,394.28905277800095,2.706005738030285,396.99505851603124,0.10618513322200128,397.10124364925326
238,398.00320773476426,0.0,398.00320773476426,0.1168326356249016,398.1200403703892
239,402.07086639154574,0.0,402.07086639154574,0.9291172539332218,402.99998364547895
240,403.6642746442051,0.0,403.6642746442051,0.9459769351539814,404.61025157935904
241,407.79875444136576,0.0,407.79875444136576,2.9135202668767595,410.71227470824255
242,408.4055099330055,2.3067647752370704,410.71227470824255,0.9296052725387063,411.64187998078125
243,408.85744291558757,2.7844370651936856,411.64187998078125,1.4280852349346351,413.0699652157159
244,411.2277810955217,1.8421841201941902,413.0699652157159,0.665839438391742,413.73580465410765
245,413.4566509038812,0.27915375022644184,413.73580465410765,1.0738322132172426,414.8096368673249
246,413.8339045331273,0.9757323341976303,414.8096368673249,0.545060899287817,415.35469776661273
247,420.5355561999661,0.0,420.5355561999661,3.267450112908589,423.8030063128747
248,420.8379472166504,2.9650590962243086,423.8030063128747,0.04050811918106366,423.84351443205577
249,422.38329291500236,1.4602215170534123,423.84351443205577,0.9647415541993022,424.80825598625506
250,422.95342611526183,1.8548298709932283,424.80825598625506,1.062654431428368,425.87091041768343
251,423.6533634794395,2.2175469382439132,425.87091041768343,1.6353932781756066,427.50630369585906
252,426.4942198433172,1.0120838525418776,427.50630369585906,0.632907635038144,428.1392113308972
253,429.01404968863756,0.0,429.01404968863756,0.8698003616093778,429.8838500502469
254,429.76099242069563,0.12285762955127666,429.8838500502469,0.7527565873510168,430.63660663759794
